registration_date,nationality_e,gender_e,vechile_type,manufacture_year,color,business_individual,km_driven,next_service_date,service_frequency,customer_age,customer_id,vehicle_age,churn_risk,upgrade_probability,churn_risk_predicted,upgrade_probability_predicted
14/01/2021,United Kingdom,MALE,Light Vehicle,2014,Yellow,Private,80000,14/07/2025 12:00,low,47,624,11,1,1,0.6,0.94
08/12/2020,Emirates,MALE,Trailer,2006,Silver,Private,100000,07/06/2026 12:00,high,44,625,19,0,1,0.82,1
03/04/2017,Emirates,MALE,Light Vehicle,2015,White,Private,160000,30/09/2025 12:00,low,51,626,10,1,1,0.24,1
09/11/2020,Emirates,MALE,Trailer,2006,Silver,Private,100000,09/05/2026 12:00,high,44,627,19,0,1,0.82,1
13/04/2015,Emirates,MALE,Light Vehicle,2015,Black,Private,200000,09/10/2025 12:00,medium,75,628,10,0,1,0.1,1
10/03/2019,India,MALE,Light Vehicle,2018,Blue,Private,120000,06/09/2025 12:00,high,43,629,7,0,0,0.52,0.69
29/08/2016,Emirates,MALE,Trailer,2006,Silver,Private,180000,25/02/2026 12:00,high,44,630,19,0,1,0.41,1
21/11/2015,Afghanistan,MALE,Light Vehicle,2020,White,Private,200000,19/05/2026 12:00,medium,36,631,5,0,1,0.09,0.96
02/08/2015,Emirates,MALE,Light Vehicle,2020,Black,Private,200000,28/01/2026 12:00,low,29,632,5,1,1,0.09,0.97
29/11/2019,India,MALE,Light Vehicle,2021,Red,Private,120000,28/05/2026 12:00,medium,31,633,4,0,0,0.29,0.1
30/05/2017,Egypt,MALE,Light Vehicle,2006,White,Private,160000,26/11/2025 12:00,high,36,634,19,0,1,0.27,1
30/01/2020,South Korea,MALE,Light Vehicle,2021,Blue,Private,100000,29/07/2025 12:00,low,44,635,4,1,0,0.46,0.06
01/07/2015,Indonesia,MALE,Light Vehicle,2008,White,Private,200000,27/12/2025 12:00,medium,40,636,17,0,1,0.06,1
23/03/2017,Iran,FEMALE,Light Vehicle,2020,White,Private,160000,19/09/2025 12:00,medium,66,637,5,0,1,0.22,0.78
03/11/2018,United Kingdom,MALE,Light Vehicle,2016,White,Private,140000,02/05/2026 12:00,medium,49,638,9,0,1,0.19,0.98
31/07/2020,Yemen,MALE,Light Vehicle,2010,Silver,Private,100000,28/01/2026 12:00,medium,26,639,15,0,1,0.32,1
02/04/2017,Emirates,MALE,Light Vehicle,2015,Blue,Private,160000,29/09/2025 12:00,high,33,640,10,0,1,0.28,1
01/06/2019,Emirates,MALE,Light Vehicle,2020,Black,Private,120000,28/11/2025 12:00,low,29,641,5,1,0,0.38,0.25
21/03/2021,Egypt,MALE,Light Vehicle,2009,Blue,Private,80000,18/09/2025 12:00,medium,37,642,16,1,1,0.58,1
04/05/2019,India,MALE,Light Vehicle,2015,Black,Private,120000,31/10/2025 12:00,low,53,643,10,1,1,0.45,0.98
06/09/2016,India,MALE,Light Vehicle,2015,White,Private,180000,05/03/2026 12:00,high,32,644,10,0,1,0.19,1
09/03/2015,India,MALE,Light Vehicle,2004,White,Private,200000,04/09/2025 12:00,high,63,645,21,0,1,0.18,1
05/02/2021,India,MALE,Light Vehicle,2014,Silver,Private,80000,05/08/2025 12:00,high,39,646,11,1,1,0.72,0.91
28/02/2015,Italy,MALE,Light Vehicle,2021,White,Private,200000,26/08/2025 12:00,medium,40,647,4,0,1,0.06,0.95
18/02/2021,Philippines,FEMALE,Light Vehicle,2013,Gray,Private,80000,18/08/2025 12:00,high,40,648,12,1,1,0.69,0.96
05/10/2018,India,MALE,Motor Cycle,2015,Blue,Private,140000,03/04/2026 12:00,medium,38,649,10,0,1,0.33,0.99
15/08/2021,India,MALE,Light Vehicle,2021,Black,Private,80000,12/02/2026 12:00,high,44,650,4,1,0,0.6,0.02
22/08/2020,Emirates,MALE,Light Vehicle,2008,White,Private,100000,19/02/2026 12:00,medium,35,651,17,0,1,0.46,1
28/12/2021,Yemen,MALE,Light Vehicle,1999,White,Private,80000,27/06/2026 12:00,medium,43,652,26,1,1,0.49,1
29/06/2017,Jordan,MALE,Light Vehicle,2015,Black,Private,160000,26/12/2025 12:00,medium,43,653,10,0,1,0.13,1
26/05/2020,Pakistan,MALE,Light Vehicle,2011,Beige,Private,100000,23/11/2025 12:00,high,44,654,14,0,1,0.59,1
12/11/2017,Nigeria,MALE,Light Vehicle,2015,Brown,Private,160000,11/05/2026 12:00,high,39,655,10,0,1,0.19,1
22/05/2018,Philippines,FEMALE,Light Vehicle,2008,Orange,Private,140000,18/11/2025 12:00,medium,37,656,17,0,1,0.2,1
05/06/2019,Tanzania,MALE,Light Vehicle,2021,Blue,Private,120000,02/12/2025 12:00,medium,69,657,4,0,0,0.28,0.04
15/02/2021,Emirates,MALE,Light Vehicle,2014,White,Private,80000,15/08/2025 12:00,medium,53,658,11,1,1,0.63,0.93
02/12/2021,India,MALE,Light Vehicle,2014,Silver,Private,80000,01/06/2026 12:00,high,39,659,11,1,1,0.72,0.91
30/05/2020,United States,MALE,Light Vehicle,2014,Lead,Private,100000,27/11/2025 12:00,medium,54,660,11,0,1,0.32,0.97
11/12/2017,Iraq,MALE,Light Vehicle,2008,Golden,Private,160000,09/06/2026 12:00,high,29,661,17,0,1,0.22,1
18/12/2017,France,MALE,Light Vehicle,2018,White,Private,160000,16/06/2026 12:00,high,43,662,7,0,1,0.32,0.98
05/03/2020,Emirates,MALE,Light Vehicle,2021,Black,Private,100000,02/09/2025 12:00,low,54,663,4,1,0,0.46,0.04
23/09/2016,India,MALE,Light Vehicle,2020,Gray,Private,180000,22/03/2026 12:00,high,38,664,5,0,1,0.2,0.92
02/11/2015,Emirates,MALE,Light Vehicle,2015,Beige,Private,200000,30/04/2026 12:00,medium,34,665,10,0,1,0.05,1
10/07/2017,India,MALE,Light Vehicle,2018,Blue,Private,160000,06/01/2026 12:00,high,43,666,7,0,1,0.3,0.96
04/01/2017,Philippines,FEMALE,Light Vehicle,2020,White,Private,160000,03/07/2025 12:00,high,37,667,5,0,1,0.26,0.79
29/01/2017,Sudan,MALE,Light Vehicle,2011,White,Private,160000,28/07/2025 12:00,low,32,668,14,1,1,0.16,1
08/09/2016,Jordan,MALE,Light Vehicle,2013,Lead,Private,180000,07/03/2026 12:00,low,36,669,12,1,1,0.14,1
27/04/2015,Germany,MALE,Light Vehicle,2017,Blue,Private,200000,23/10/2025 12:00,medium,37,670,8,0,1,0.07,1
19/02/2015,Jordan,MALE,Light Vehicle,2021,Gray,Private,200000,17/08/2025 12:00,medium,54,671,4,0,1,0.06,0.92
09/12/2021,Yemen,MALE,Light Vehicle,2010,Silver,Private,80000,08/06/2026 12:00,medium,26,672,15,1,1,0.43,1
30/12/2017,Sudan,MALE,Light Vehicle,2011,Black,Private,160000,28/06/2026 12:00,low,54,673,14,1,1,0.23,1
30/09/2017,Germany,MALE,Light Vehicle,2015,Red,Private,160000,29/03/2026 12:00,medium,57,674,10,0,1,0.21,1
27/10/2019,Germany,MALE,Light Vehicle,2017,Blue,Private,120000,25/04/2026 12:00,medium,37,675,8,0,1,0.32,0.9
28/07/2016,Switzerland,FEMALE,Light Vehicle,2021,Gray,Private,180000,24/01/2026 12:00,high,42,676,4,0,1,0.17,0.89
14/09/2021,India,MALE,Light Vehicle,2017,White,Private,80000,14/03/2026 12:00,high,39,677,8,1,1,0.65,0.47
19/07/2020,Pakistan,MALE,Light Vehicle,2004,White,Private,100000,16/01/2026 12:00,medium,34,678,21,0,1,0.39,1
05/09/2015,Emirates,MALE,Light Vehicle,2006,White,Private,200000,03/03/2026 12:00,low,32,679,19,1,1,0.08,1
11/12/2017,Egypt,MALE,Light Vehicle,2015,White,Private,160000,09/06/2026 12:00,low,71,680,10,1,1,0.25,0.99
02/03/2021,Serbia,FEMALE,Light Vehicle,2016,White,Private,80000,30/08/2025 12:00,medium,31,681,9,1,1,0.49,0.72
31/08/2021,Syria,MALE,Light Vehicle,2008,Yellow,Private,80000,28/02/2026 12:00,high,41,682,17,1,1,0.65,1
18/04/2018,Emirates,MALE,Light Vehicle,2021,Black,Private,140000,15/10/2025 12:00,low,31,683,4,1,0,0.33,0.32
27/04/2019,Kyrgyzstan,MALE,Light Vehicle,2007,White,Private,120000,24/10/2025 12:00,high,36,684,18,0,1,0.48,1
08/03/2016,Greece,MALE,Light Vehicle,2015,White,Private,180000,04/09/2025 12:00,medium,38,685,10,0,1,0.14,1
15/12/2021,Pakistan,MALE,Light Vehicle,2020,White,Private,80000,14/06/2026 12:00,medium,43,686,5,1,0,0.48,0.02
03/09/2016,Emirates,MALE,Trailer,2021,Silver,Private,180000,02/03/2026 12:00,medium,53,687,4,0,1,0.26,0.9
25/08/2021,Kenya,FEMALE,Light Vehicle,2014,White,Private,80000,22/02/2026 12:00,high,44,688,11,1,1,0.7,0.9
05/08/2019,Jordan,MALE,Light Vehicle,2021,Gray,Private,120000,01/02/2026 12:00,medium,54,689,4,0,0,0.29,0.1
11/04/2019,France,MALE,Light Vehicle,2018,White,Private,120000,08/10/2025 12:00,high,43,690,7,0,0,0.54,0.82
21/08/2018,Sudan,MALE,Light Vehicle,2011,Black,Private,140000,17/02/2026 12:00,low,54,691,14,1,1,0.32,1
31/08/2016,Emirates,MALE,Light Vehicle,2021,Gray,Private,180000,27/02/2026 12:00,high,44,692,4,0,1,0.2,0.9
03/04/2016,Egypt,MALE,Light Vehicle,2005,Blue,Private,180000,30/09/2025 12:00,medium,25,693,20,0,1,0.1,1
03/08/2016,Syria,MALE,Light Vehicle,2007,Black,Private,180000,30/01/2026 12:00,low,33,694,18,1,1,0.11,1
01/05/2016,Afghanistan,MALE,Light Vehicle,2020,White,Private,180000,28/10/2025 12:00,medium,36,695,5,0,1,0.14,0.88
30/06/2020,United Kingdom,MALE,Light Vehicle,2016,White,Private,100000,28/12/2025 12:00,medium,49,696,9,0,1,0.38,0.86
28/06/2017,Pakistan,MALE,Light Vehicle,2015,Silver,Private,160000,25/12/2025 12:00,medium,37,697,10,0,1,0.14,1
10/06/2015,Jordan,MALE,Light Vehicle,2021,Black,Private,200000,06/12/2025 12:00,high,45,698,4,0,1,0.12,0.95
04/11/2021,France,FEMALE,Light Vehicle,2018,Silver alloy,Private,80000,04/05/2026 12:00,high,35,699,7,1,0,0.71,0.33
15/03/2021,Egypt,FEMALE,Light Vehicle,2011,White,Private,80000,12/09/2025 12:00,high,36,700,14,1,1,0.68,0.99
15/07/2021,India,MALE,Light Vehicle,2004,White,Private,80000,12/01/2026 12:00,high,63,701,21,1,1,0.78,1
22/12/2021,Azerbaijan,MALE,Light Vehicle,2000,Silver,Private,80000,21/06/2026 12:00,low,28,702,25,1,1,0.73,1
27/03/2016,Iran,MALE,Light Vehicle,2017,Black,Private,180000,23/09/2025 12:00,medium,39,703,8,0,1,0.1,0.99
02/11/2017,Emirates,MALE,Trailer,2021,Silver,Private,160000,01/05/2026 12:00,medium,53,704,4,0,1,0.36,0.73
02/05/2020,Germany,MALE,Light Vehicle,2015,Red,Private,100000,30/10/2025 12:00,medium,57,705,10,0,1,0.52,0.94
28/11/2019,Pakistan,MALE,Light Vehicle,2015,Silver,Private,120000,27/05/2026 12:00,medium,37,706,10,0,1,0.29,0.98
31/01/2016,India,MALE,Light Vehicle,2011,Black,Private,180000,29/07/2025 12:00,high,36,707,14,0,1,0.19,1
08/10/2020,Emirates,MALE,Light Vehicle,2021,Black,Private,100000,07/04/2026 12:00,medium,29,708,4,0,0,0.48,0.04
14/08/2016,India,FEMALE,Light Vehicle,2020,Gray,Private,180000,10/02/2026 12:00,low,56,709,5,1,1,0.18,0.94
12/08/2016,Egypt,MALE,Light Vehicle,2006,White,Private,180000,08/02/2026 12:00,high,36,710,19,0,1,0.19,1
28/10/2018,Emirates,MALE,Light Vehicle,2014,Blue,Private,140000,26/04/2026 12:00,low,36,711,11,1,1,0.31,1
01/03/2019,India,MALE,Light Vehicle,2016,Silver,Private,120000,28/08/2025 12:00,high,63,712,9,0,1,0.59,0.95
25/01/2019,Emirates,MALE,Light Vehicle,2021,White,Private,120000,24/07/2025 12:00,low,41,713,4,1,0,0.42,0.09
11/09/2015,Emirates,FEMALE,Light Vehicle,2012,Black,Private,200000,09/03/2026 12:00,medium,35,714,13,0,1,0.07,1
26/02/2021,Emirates,MALE,Trailer,2006,Silver,Private,80000,26/08/2025 12:00,high,44,715,19,1,1,0.88,1
24/11/2016,Emirates,MALE,Light Vehicle,2013,White,Private,180000,23/05/2026 12:00,low,47,716,12,1,1,0.18,1
07/12/2015,South Africa,MALE,Light Vehicle,2020,Silver,Private,200000,04/06/2026 12:00,medium,60,717,5,0,1,0.08,0.97
29/03/2021,Jordan,MALE,Light Vehicle,2021,Black,Private,80000,26/09/2025 12:00,high,45,718,4,1,0,0.7,0.02
30/09/2021,Iran,FEMALE,Light Vehicle,1990,White,Private,80000,30/03/2026 12:00,high,33,719,35,1,1,0.75,1
14/01/2021,Emirates,MALE,Light Vehicle,2021,Gray,Private,80000,14/07/2025 12:00,high,44,720,4,1,0,0.72,0.02
21/09/2020,Emirates,MALE,Trailer,2021,Silver,Private,100000,21/03/2026 12:00,medium,53,721,4,0,0,0.7,0.08
21/08/2019,India,FEMALE,Light Vehicle,2014,White,Private,120000,17/02/2026 12:00,medium,51,722,11,0,1,0.33,0.99
24/11/2018,Sudan,MALE,Light Vehicle,2011,White,Private,140000,23/05/2026 12:00,low,32,723,14,1,1,0.23,1
29/08/2015,Yemen,MALE,Light Vehicle,2016,White,Private,200000,24/02/2026 12:00,medium,39,724,9,0,1,0.05,1
24/11/2017,United Kingdom,MALE,Light Vehicle,2017,Gray,Private,160000,23/05/2026 12:00,medium,50,725,8,0,1,0.11,0.98
29/08/2017,Syria,MALE,Light Vehicle,2013,White,Private,160000,25/02/2026 12:00,medium,37,726,12,0,1,0.12,1
13/11/2016,Serbia,FEMALE,Light Vehicle,2016,White,Private,180000,12/05/2026 12:00,medium,31,727,9,0,1,0.09,1
26/01/2020,India,MALE,Light Vehicle,2020,Gray,Private,100000,25/07/2025 12:00,medium,42,728,5,0,0,0.46,0.07
06/07/2018,Pakistan,MALE,Light Vehicle,2019,Silver,Private,140000,02/01/2026 12:00,medium,34,729,6,0,0,0.18,0.81
13/08/2015,India,MALE,Light Vehicle,2021,Black,Private,200000,08/02/2026 12:00,medium,62,730,4,0,1,0.06,0.92
02/08/2016,India,MALE,Light Vehicle,2011,Black,Private,180000,29/01/2026 12:00,high,36,731,14,0,1,0.19,1
04/11/2019,India,MALE,Light Vehicle,2020,Golden,Private,120000,03/05/2026 12:00,medium,55,732,5,0,0,0.39,0.27
30/07/2015,India,MALE,Light Vehicle,2016,Silver,Private,200000,25/01/2026 12:00,high,63,733,9,0,1,0.18,1
20/12/2020,Emirates,FEMALE,Light Vehicle,2006,Blue,Private,100000,19/06/2026 12:00,high,53,734,19,0,1,0.62,1
04/07/2018,Pakistan,MALE,Light Vehicle,2008,White,Private,140000,31/12/2025 12:00,medium,50,735,17,0,1,0.24,1
24/05/2018,Yemen,MALE,Light Vehicle,2014,White,Private,140000,20/11/2025 12:00,medium,44,736,11,0,1,0.19,1
28/02/2019,Netherlands,MALE,Light Vehicle,2018,Gray,Private,120000,27/08/2025 12:00,low,59,737,7,1,0,0.46,0.77
01/11/2020,Pakistan,MALE,Light Vehicle,2015,Silver,Private,100000,01/05/2026 12:00,medium,37,738,10,0,1,0.39,0.95
21/06/2017,United Kingdom,MALE,Light Vehicle,2017,Gray,Private,160000,18/12/2025 12:00,medium,50,739,8,0,1,0.11,0.98
23/10/2019,United Kingdom,MALE,Light Vehicle,2014,White,Private,120000,21/04/2026 12:00,high,34,740,11,0,1,0.4,0.99
21/12/2018,Emirates,MALE,Light Vehicle,2001,White,Private,140000,19/06/2026 12:00,high,25,741,24,0,1,0.32,1
27/11/2016,India,MALE,Light Vehicle,2017,Blue,Private,180000,26/05/2026 12:00,high,41,742,8,0,1,0.2,0.99
01/03/2021,Yemen,MALE,Light Vehicle,1999,White,Private,80000,29/08/2025 12:00,medium,43,743,26,1,1,0.49,1
18/08/2020,Emirates,MALE,Light Vehicle,2006,White,Private,100000,15/02/2026 12:00,low,32,744,19,1,1,0.48,1
30/08/2019,China,MALE,Light Vehicle,2011,Black,Private,120000,26/02/2026 12:00,medium,29,745,14,0,1,0.35,1
19/12/2020,India,MALE,Light Vehicle,2021,Blue,Private,100000,18/06/2026 12:00,medium,49,746,4,0,0,0.46,0.02
28/01/2021,Syria,MALE,Light Vehicle,2014,White,Private,80000,28/07/2025 12:00,medium,25,747,11,1,1,0.42,0.9
21/12/2019,Turkey,MALE,Light Vehicle,2020,Black,Private,120000,19/06/2026 12:00,medium,42,748,5,0,0,0.29,0.33
24/11/2020,Canada,MALE,Light Vehicle,2013,Red,Private,100000,24/05/2026 12:00,high,57,749,12,0,1,0.7,0.99
01/12/2019,Iraq,MALE,Light Vehicle,2014,White,Private,120000,30/05/2026 12:00,high,41,750,11,0,1,0.43,0.99
29/10/2019,India,FEMALE,Light Vehicle,2021,Gray,Private,120000,27/04/2026 12:00,medium,38,751,4,0,0,0.34,0.09
11/05/2019,Egypt,FEMALE,Light Vehicle,2015,Blue,Private,120000,07/11/2025 12:00,high,33,752,10,0,1,0.51,0.98
16/04/2020,Iran,MALE,Light Vehicle,2015,Maroon,Private,100000,14/10/2025 12:00,medium,52,753,10,0,1,0.4,0.92
13/02/2016,Syria,MALE,Light Vehicle,2019,Black,Private,180000,11/08/2025 12:00,low,38,754,6,1,1,0.08,0.96
07/03/2021,Egypt,MALE,Light Vehicle,2014,White,Private,80000,04/09/2025 12:00,low,41,755,11,1,1,0.62,0.91
10/02/2021,Kenya,MALE,Light Vehicle,2008,Silver,Private,80000,10/08/2025 12:00,high,48,756,17,1,1,0.7,1
23/03/2015,Oman,MALE,Light Vehicle,2016,White,Private,200000,18/09/2025 12:00,medium,41,757,9,0,1,0.06,1
03/11/2020,China,MALE,Light Vehicle,2014,Yellow,Private,100000,03/05/2026 12:00,high,39,758,11,0,1,0.72,0.99
06/12/2015,Iran,FEMALE,Light Vehicle,2013,White,Private,200000,03/06/2026 12:00,high,59,759,12,0,1,0.18,1
17/05/2017,Netherlands,MALE,Light Vehicle,2018,Gray,Private,160000,13/11/2025 12:00,low,59,760,7,1,1,0.25,0.97
22/03/2020,Pakistan,MALE,Light Vehicle,2021,White,Private,100000,19/09/2025 12:00,medium,63,761,4,0,0,0.41,0.01
19/02/2016,Emirates,MALE,Light Vehicle,2021,Black,Private,180000,17/08/2025 12:00,low,54,762,4,1,1,0.11,0.8
14/10/2020,Pakistan,FEMALE,Light Vehicle,2016,Black,Private,100000,13/04/2026 12:00,medium,53,763,9,0,1,0.48,0.74
15/11/2020,Syria,MALE,Light Vehicle,2015,Black,Private,100000,15/05/2026 12:00,low,36,764,10,1,1,0.45,0.92
07/08/2018,Palestine,MALE,Light Vehicle,2012,Black,Private,140000,03/02/2026 12:00,medium,58,765,13,0,1,0.26,1
18/01/2015,Pakistan,MALE,Light Vehicle,2015,Silver,Private,200000,16/07/2025 12:00,medium,37,766,10,0,1,0.06,1
04/01/2017,Germany,MALE,Light Vehicle,2015,Red,Private,160000,03/07/2025 12:00,medium,57,767,10,0,1,0.21,1
07/05/2019,Algeria,MALE,Light Vehicle,2018,Black,Private,120000,03/11/2025 12:00,medium,40,768,7,0,0,0.37,0.6
27/11/2021,Egypt,FEMALE,Light Vehicle,2014,Black,Private,80000,27/05/2026 12:00,low,41,769,11,1,1,0.69,0.9
17/06/2019,India,MALE,Light Vehicle,2015,Silver,Private,120000,14/12/2025 12:00,low,42,770,10,1,1,0.44,0.97
13/11/2016,Egypt,MALE,Light Vehicle,2020,Blue,Private,180000,12/05/2026 12:00,medium,42,771,5,0,1,0.12,0.89
23/06/2019,Belarus,FEMALE,Light Vehicle,2017,Blue,Private,120000,20/12/2025 12:00,medium,37,772,8,0,1,0.38,0.81
04/11/2018,India,MALE,Light Vehicle,2015,Black,Private,140000,03/05/2026 12:00,low,53,773,10,1,1,0.34,0.99
01/07/2020,India,MALE,Light Vehicle,2021,Red,Private,100000,29/12/2025 12:00,medium,31,774,4,0,0,0.4,0.03
24/10/2015,India,FEMALE,Light Vehicle,2021,Gray,Private,200000,21/04/2026 12:00,medium,38,775,4,0,1,0.07,0.91
09/05/2020,Egypt,MALE,Light Vehicle,2014,White,Private,100000,06/11/2025 12:00,medium,46,776,11,0,1,0.5,0.96
06/11/2018,Tunisia,MALE,Light Vehicle,2016,Silver,Private,140000,05/05/2026 12:00,high,34,777,9,0,1,0.29,0.98
20/10/2021,Armenia,MALE,Light Vehicle,2009,Silver,Private,80000,19/04/2026 12:00,low,38,778,16,1,1,0.69,1
05/06/2017,Emirates,MALE,Trailer,2021,Silver,Private,160000,02/12/2025 12:00,medium,53,779,4,0,1,0.36,0.73
19/06/2019,United Kingdom,FEMALE,Light Vehicle,2017,Blue,Private,120000,16/12/2025 12:00,high,39,780,8,0,1,0.4,0.93
27/07/2021,Iran,MALE,Light Vehicle,2017,Black,Private,80000,24/01/2026 12:00,medium,39,781,8,1,1,0.54,0.34
12/10/2015,Egypt,FEMALE,Light Vehicle,2011,White,Private,200000,09/04/2026 12:00,high,36,782,14,0,1,0.11,1
10/08/2021,Nigeria,MALE,Light Vehicle,2015,Brown,Private,80000,07/02/2026 12:00,high,39,783,10,1,1,0.61,0.88
13/11/2019,Sudan,MALE,Light Vehicle,2011,White,Private,120000,12/05/2026 12:00,low,32,784,14,1,1,0.33,1
07/07/2015,Pakistan,MALE,Light Vehicle,2007,White,Private,200000,02/01/2026 12:00,high,38,785,18,0,1,0.12,1
11/02/2017,India,MALE,Light Vehicle,2014,Red,Private,160000,10/08/2025 12:00,medium,45,786,11,0,1,0.15,1
20/12/2019,Emirates,MALE,Light Vehicle,2021,White,Private,120000,18/06/2026 12:00,high,56,787,4,0,0,0.55,0.16
06/07/2015,Emirates,MALE,Trailer,2021,Silver,Private,200000,01/01/2026 12:00,medium,53,788,4,0,1,0.18,0.97
30/01/2019,India,MALE,Light Vehicle,2021,White,Private,120000,29/07/2025 12:00,high,43,789,4,0,0,0.47,0.11
16/06/2017,Emirates,MALE,Light Vehicle,2021,White,Private,160000,13/12/2025 12:00,low,41,790,4,1,1,0.22,0.52
18/05/2019,India,MALE,Light Vehicle,2015,White,Private,120000,14/11/2025 12:00,medium,42,791,10,0,1,0.27,0.96
07/05/2015,Jordan,MALE,Light Vehicle,2020,Brown,Private,200000,02/11/2025 12:00,high,47,792,5,0,1,0.13,0.97
09/02/2021,India,MALE,Light Vehicle,2016,Silver,Private,80000,09/08/2025 12:00,high,63,793,9,1,1,0.78,0.65
13/11/2021,Jordan,MALE,Light Vehicle,2013,Red,Private,80000,13/05/2026 12:00,medium,41,794,12,1,1,0.65,0.95
04/11/2021,Philippines,FEMALE,Motor Cycle,2014,Black,Private,80000,04/05/2026 12:00,low,41,795,11,1,1,0.73,0.88
08/04/2020,Emirates,MALE,Light Vehicle,2006,White,Private,100000,06/10/2025 12:00,low,32,796,19,1,1,0.48,1
08/12/2015,Belgium,FEMALE,Light Vehicle,2020,Gray,Private,200000,05/06/2026 12:00,medium,39,797,5,0,1,0.08,0.98
02/05/2020,Nigeria,MALE,Light Vehicle,2015,Brown,Private,100000,30/10/2025 12:00,medium,39,798,10,0,1,0.34,0.9
10/03/2015,Indonesia,MALE,Light Vehicle,2019,Gray,Private,200000,05/09/2025 12:00,medium,48,799,6,0,1,0.06,0.99
03/03/2015,Egypt,MALE,Light Vehicle,2006,White,Private,200000,29/08/2025 12:00,high,36,800,19,0,1,0.13,1
15/04/2017,Egypt,MALE,Light Vehicle,2015,White,Private,160000,12/10/2025 12:00,high,33,801,10,0,1,0.28,1
16/06/2018,Philippines,FEMALE,Motor Cycle,2014,Black,Private,140000,13/12/2025 12:00,low,41,802,11,1,1,0.4,1
04/06/2020,Syria,MALE,Light Vehicle,2008,Yellow,Private,100000,02/12/2025 12:00,high,41,803,17,0,1,0.54,1
05/11/2019,India,MALE,Light Vehicle,2003,Black,Private,120000,04/05/2026 12:00,high,49,804,22,0,1,0.58,1
17/02/2018,Nigeria,MALE,Light Vehicle,2015,Brown,Private,140000,16/08/2025 12:00,high,39,805,10,0,1,0.28,1
09/12/2016,Emirates,MALE,Light Vehicle,2017,Black,Private,180000,07/06/2026 12:00,medium,43,806,8,0,1,0.09,1
26/12/2021,Pakistan,MALE,Light Vehicle,2010,White,Private,80000,25/06/2026 12:00,medium,52,807,15,1,1,0.56,1
27/12/2017,South Africa,MALE,Light Vehicle,2015,Black,Private,160000,25/06/2026 12:00,high,28,808,10,0,1,0.2,1
05/03/2018,Greece,MALE,Light Vehicle,2015,White,Private,140000,01/09/2025 12:00,medium,38,809,10,0,1,0.29,1
27/02/2016,Emirates,MALE,Light Vehicle,2021,Blue,Private,180000,25/08/2025 12:00,low,33,810,4,1,1,0.16,0.8
11/08/2020,India,FEMALE,Light Vehicle,2017,Silver,Private,100000,08/02/2026 12:00,high,47,811,8,0,1,0.66,0.62
24/11/2019,United Kingdom,MALE,Light Vehicle,2020,Gray,Private,120000,23/05/2026 12:00,medium,49,812,5,0,0,0.25,0.3
04/08/2016,Lebanon,MALE,Light Vehicle,2016,Silver,Private,180000,31/01/2026 12:00,low,41,813,9,1,1,0.15,1
17/08/2015,Emirates,MALE,Light Vehicle,2013,White,Private,200000,12/02/2026 12:00,low,47,814,12,1,1,0.12,1
30/10/2019,United States,FEMALE,Trailer,2016,White,Private,120000,28/04/2026 12:00,low,58,815,9,1,1,0.65,0.95
19/08/2019,Pakistan,MALE,Light Vehicle,2019,Silver,Private,120000,15/02/2026 12:00,high,41,816,6,0,0,0.45,0.62
08/12/2016,Italy,MALE,Light Vehicle,2007,Red,Private,180000,06/06/2026 12:00,medium,41,817,18,0,1,0.1,1
17/09/2021,India,MALE,Light Vehicle,2021,Blue,Private,80000,17/03/2026 12:00,medium,49,818,4,1,0,0.58,0.01
24/01/2016,Egypt,MALE,Light Vehicle,2015,White,Private,180000,22/07/2025 12:00,low,71,819,10,1,1,0.17,1
11/01/2018,India,MALE,Light Vehicle,2014,Beige,Private,140000,10/07/2025 12:00,medium,54,820,11,0,1,0.21,1
28/08/2021,Italy,MALE,Light Vehicle,2021,White,Private,80000,25/02/2026 12:00,medium,40,821,4,1,0,0.52,0.02
15/12/2017,China,MALE,Light Vehicle,2015,Gray,Private,160000,13/06/2026 12:00,medium,40,822,10,0,1,0.13,1
06/07/2019,Syria,MALE,Light Vehicle,2003,Blue,Private,120000,02/01/2026 12:00,medium,48,823,22,0,1,0.33,1
04/11/2017,Pakistan,MALE,Light Vehicle,2004,White,Private,160000,03/05/2026 12:00,high,35,824,21,0,1,0.2,1
10/12/2016,Bangladesh,MALE,Light Vehicle,2003,Maroon,Private,180000,08/06/2026 12:00,medium,46,825,22,0,1,0.13,1
02/12/2021,Palestine,FEMALE,Light Vehicle,2021,Black,Private,80000,01/06/2026 12:00,high,38,826,4,1,0,0.64,0.01
26/11/2017,United Kingdom,MALE,Light Vehicle,2021,Black,Private,160000,25/05/2026 12:00,medium,35,827,4,0,1,0.09,0.68
13/04/2021,Pakistan,MALE,Light Vehicle,2009,Black,Private,80000,11/10/2025 12:00,low,32,828,16,1,1,0.58,1
29/08/2016,Egypt,FEMALE,Light Vehicle,2021,White,Private,180000,25/02/2026 12:00,medium,39,829,4,0,1,0.12,0.76
13/07/2016,India,MALE,Light Vehicle,2008,Blue,Private,180000,09/01/2026 12:00,low,50,830,17,1,1,0.14,1
28/03/2015,Burundi,MALE,Light Vehicle,2013,Maroon,Private,200000,23/09/2025 12:00,high,46,831,12,0,1,0.18,1
11/08/2019,Philippines,FEMALE,Light Vehicle,2014,Lead,Private,120000,07/02/2026 12:00,medium,46,832,11,0,1,0.37,0.98
